customer_id,first_name,last_name,email,phone,address,city,state,country,zip_code,registration_date,customer_segment,acquisition_channel
C000435,Nicole,Rollins,sbrown@example.org,538.233.6193x1010,"7230 Benjamin Harbors, Lake Dale, KS 73746",Port Craig,Maine,Estonia,73454,2025-03-28,Premium,Social Media
C000436,Kelly,Bartlett,christiansmith@example.com,575-207-3680x543,"1420 Martinez Harbor, Mcgeebury, ME 97969",Hillmouth,Connecticut,Gibraltar,77173,2024-10-20,Premium,Social Media
C000437,Melissa,Frye,brian45@example.net,358-584-2474,"79611 Reid Mills Apt. 762, Jacquelinebury, PW 84288",Lake Jose,Delaware,Moldova,60472,2025-03-26,Premium,Referral
C000438,Theresa,Woods,kimberlybaxter@example.net,001-729-511-1156x033,"58468 Hughes Curve, Port Nicholaschester, MO 45126",South Heathershire,Pennsylvania,Montenegro,50372,2023-10-14,Premium,Social Media
C000439,Connie,Scott,istanley@example.net,001-999-806-1224x80938,"3368 Frank Pass, South Bradleyborough, AR 56556",East Toddside,Iowa,Senegal,31682,2024-04-22,Premium,Organic
C000440,David,Davila,gperez@example.com,+1-302-701-8580x0870,"2818 Compton Views Suite 101, Davisside, SC 82535",East Sherimouth,North Carolina,Sierra Leone,42134,2024-10-21,Basic,Social Media
C000441,Jacqueline,Smith,katie59@example.net,476.377.9357x59293,"627 Lindsey Burg Suite 496, East Dominicville, WV 54400",Jordanhaven,North Dakota,Vanuatu,68686,2023-08-19,Basic,Paid Search
C000442,Margaret,Evans,coleralph@example.net,200.702.5540x613,"49778 Alice Ranch, Lake Angela, NV 24613",Lake Timothy,Connecticut,Rwanda,10561,2024-10-19,Basic,Email
C000443,Diana,Porter,osbornenathan@example.net,770-351-4781,"0095 Samuel Expressway Apt. 558, East Paulville, AK 65562",Nelsonstad,Colorado,Honduras,01481,2025-07-30,Premium,Organic
C000444,Zachary,Farley,angela65@example.org,430.755.4160,"60791 Morgan Harbor Suite 991, Ruizville, DE 63175",Smithfort,New Mexico,Benin,13601,2025-05-19,Basic,Social Media
C000445,Robert,Howell,reynoldsjeremy@example.net,402-361-3573x06781,"85247 Travis Spur Suite 831, New Jaredmouth, IN 86110",Sanchezfort,South Dakota,Bolivia,93888,2025-02-21,Standard,Email
C000446,Matthew,Brooks,seth76@example.org,(200)869-9084,"Unit 0444 Box 3397, DPO AP 52491",South Wendyside,New Mexico,Syrian Arab Republic,63496,2025-05-22,Standard,Social Media
C000447,Alan,Nguyen,holly48@example.org,572.813.6119x6950,"09654 Green Cove Apt. 215, Barryland, TN 90083",Port Thomasland,Kansas,Kiribati,34713,2023-11-24,Premium,Organic
C000448,Eric,Acosta,evargas@example.com,(593)801-7699x202,"9836 Brooks Common, Jonesberg, AS 64822",Reginaport,Alaska,Cote d'Ivoire,65674,2024-05-11,Standard,Email
C000449,Sabrina,Richard,zsimmons@example.com,677.809.7748x65687,"917 Victoria Estate Apt. 364, South Heatherview, MI 83366",Lake Connie,Indiana,Pakistan,71495,2024-05-28,Premium,Organic
C000450,Scott,Graham,zbrown@example.net,001-600-313-9130x3813,"8364 Christopher Mountain Apt. 456, North Kathleen, OK 32085",Robertsshire,Massachusetts,Tunisia,37210,2025-07-29,Standard,Email
C000451,Christopher,Mcknight,rcampos@example.com,467-667-6699,"5493 Erin Walk Suite 878, Williamview, GA 58994",South Gregory,Ohio,Palestinian Territory,83984,2023-09-25,Premium,Referral
C000452,Stacey,Martin,ljohnson@example.org,+1-200-970-4260x56672,"2102 Stacy Green Apt. 999, Flowershaven, WA 51191",West Jorgeborough,Rhode Island,Anguilla,01336,2025-01-23,Basic,Organic
C000453,Cory,Edwards,ecarrillo@example.org,+1-838-474-3622x54263,"Unit 0209 Box 0474, DPO AP 90463",Autumnmouth,Oregon,Chad,28478,2025-04-14,Premium,Paid Search
C000454,Cody,Robinson,hamiltoncharles@example.com,751-404-6520x20632,"381 Orozco Crest, Bakershire, WI 91157",Port Natalie,Colorado,Faroe Islands,27635,2025-04-09,Basic,Social Media
C000455,Ronald,Stevens,wschroeder@example.com,(444)271-4237,"145 Gross Stravenue, Joyceberg, LA 17372",Hansonmouth,Oregon,British Virgin Islands,73998,2024-12-02,Premium,Paid Search
C000456,Lauren,Pennington,dcarter@example.net,727.343.7415x670,"55196 Thomas Extensions, Michelleborough, AZ 39974",East Gordon,Montana,Reunion,89451,2025-01-14,Premium,Referral
C000457,Dylan,Huang,jose26@example.com,2387836481,"4361 Mendoza Fork, Port Traceyside, AR 20657",Port Cynthia,Rhode Island,Chile,66903,2024-04-17,Standard,Referral
C000458,Thomas,Alvarado,uarmstrong@example.org,001-224-222-1920x01881,"979 Michelle Square, North Wanda, MA 54806",Ginaburgh,Louisiana,Liechtenstein,57722,2023-12-26,Basic,Referral
C000459,Erin,Dunn,imartin@example.net,460-797-0496x83695,"573 Jeremy Highway Suite 353, New Barbara, CO 58240",New Devinburgh,Oklahoma,Jordan,16714,2024-12-03,Premium,Referral
C000460,Kim,White,mgutierrez@example.org,594.627.0757,"441 Samantha Mills Apt. 900, Christineland, VT 99117",Ingramstad,Louisiana,Hungary,69104,2025-02-03,Standard,Email
C000461,Hayley,Griffin,qgutierrez@example.com,001-944-250-1779x054,"3679 Hunt Corner, Randolphview, NV 65251",North Danielle,Nevada,Kyrgyz Republic,50875,2023-11-15,Standard,Social Media
C000462,Kathryn,Marshall,davisadam@example.com,(209)696-5902,"USS Campbell, FPO AE 02591",Maryshire,Kansas,Sweden,34580,2025-01-25,Basic,Email
C000463,Melissa,Owens,lopezfrank@example.com,+1-731-601-9943x53854,"657 Jill Key Apt. 311, Lake Deborah, MD 07132",Morenofort,Wisconsin,Russian Federation,90564,2024-11-18,Standard,Referral
C000464,Caroline,Escobar,patricialopez@example.org,556.765.4701x84351,"0037 Jackson Rest, Valeriemouth, NE 23178",East Jaclyn,Utah,Netherlands,07448,2025-04-25,Basic,Organic
C000465,Amanda,Molina,ribarra@example.org,648.581.7794,"214 Eric Bypass, Teresatown, MI 46149",Harrisview,California,Somalia,26563,2024-08-07,Basic,Organic
C000466,Brian,Meadows,chall@example.net,2444874819,"9466 Scott Avenue, Bettybury, HI 13253",Shaunville,Texas,Tokelau,76957,2025-03-21,Premium,Paid Search
C000467,Karl,Potter,yjackson@example.com,(229)674-2951x2201,"898 Kyle Wall Apt. 490, Quinnville, CT 04666",East Christopherburgh,Utah,Montserrat,35009,2025-01-14,Standard,Organic
C000468,Rachel,Flores,tinapierce@example.com,(690)347-3310x45946,"46188 David Squares Suite 654, Dalefort, WV 18567",Mendozamouth,Missouri,Sri Lanka,15809,2025-05-24,Premium,Paid Search
C000469,Derrick,Edwards,jenniferrussell@example.org,001-999-506-8928x6166,"974 Stevenson Cove Suite 283, Ellisstad, MP 52640",West Heather,Delaware,Luxembourg,92443,2025-05-28,Premium,Referral
C000470,Michael,Graham,christinechoi@example.net,(302)865-9033x4757,"376 Christopher Mountain Suite 095, Lake Aaronside, AZ 34745",Webbfurt,Washington,United Kingdom,76006,2024-07-13,Premium,Paid Search
C000471,Joe,Walker,qbenton@example.org,7985604008,"437 Lopez Manor, Chasefurt, ME 92361",New Johnbury,Idaho,French Southern Territories,46449,2025-06-04,Premium,Email
C000472,Seth,Shepherd,taylorjennifer@example.org,726-522-3906,"57921 Robert Key Suite 852, Jessicaton, OR 96759",North Annettemouth,Montana,Kiribati,86915,2024-09-22,Standard,Referral
C000473,Yvonne,Fitzpatrick,oconnordonald@example.net,5073925490,"66490 Foster Fords, Jamesville, TN 40049",East Kaylaberg,Delaware,Bulgaria,92283,2024-03-18,Standard,Social Media
C000474,Marissa,Dickerson,valerie73@example.net,(611)854-0799,"099 Allison Circle, Hallfort, AS 10692",Alexandraton,New Hampshire,Korea,91168,2024-05-05,Premium,Paid Search
C000475,Kelly,Hernandez,hamptonrobert@example.org,001-584-357-9008,"Unit 3142 Box 2740, DPO AA 66520",Sherryton,California,Libyan Arab Jamahiriya,28196,2023-11-10,Standard,Social Media
C000476,Lisa,Phillips,hillcindy@example.org,638.452.9392,"4123 Mary Knoll, New Eric, VT 74582",East Justinmouth,Washington,Northern Mariana Islands,92066,2025-07-07,Basic,Email
C000477,Sara,Lambert,robertsrichard@example.org,380.480.8414,"221 Smith Glens, Andrewmouth, PA 65865",Kennethberg,California,Mozambique,53471,2023-08-22,Premium,Paid Search
C000478,Brenda,Fox,mskinner@example.net,(336)567-1356,"34945 Joseph Lane, Andersonton, AR 38426",Lake Matthewside,West Virginia,Taiwan,69185,2024-03-20,Standard,Referral
C000479,Kirk,Ellis,irowland@example.net,001-602-529-5873,"Unit 5369 Box 3225, DPO AE 02513",West Karenhaven,Alabama,Iceland,80121,2024-03-10,Basic,Paid Search
C000480,Deborah,Graves,justinthomas@example.net,425-844-1325,"40330 Turner Locks Apt. 805, East Evan, CA 88645",Port Matthewhaven,Virginia,Turks and Caicos Islands,74520,2024-11-02,Standard,Organic
C000481,Scott,Brooks,amybennett@example.org,845.249.4198,"00893 Lozano Stravenue Apt. 101, North Julia, MS 53229",Fletchermouth,Washington,Netherlands Antilles,04567,2025-07-14,Basic,Paid Search
C000482,Michelle,Caldwell,garrettthomas@example.net,001-488-982-5067x31189,"57775 Pratt Field, Danielbury, VT 09502",Rosshaven,Mississippi,Peru,84173,2023-11-20,Basic,Paid Search
C000483,Patrick,Harris,rebekahclark@example.net,434.547.4182,"721 Rose Manor, Johnsonhaven, CO 66085",Erinburgh,Maryland,Rwanda,25567,2023-08-18,Standard,Paid Search
C000484,Laura,Beck,coopercourtney@example.com,001-944-938-3476,"9216 Corey Turnpike, Kennethhaven, MA 27473",Michaelville,Arkansas,Gambia,13226,2024-03-16,Premium,Organic
C000485,Franklin,Martin,ibarracollin@example.net,(678)562-4176x8534,"6555 Samantha Crossing, New Troyshire, CT 34852",North Jose,Florida,United States Minor Outlying Islands,25260,2024-04-10,Premium,Social Media
C000486,Vicki,Perez,hinesashley@example.net,267.780.6347,"399 Lee Row Apt. 793, Paulton, NH 99915",Rickytown,New Jersey,Nauru,69493,2024-06-23,Basic,Referral
C000487,Kathleen,Moss,ebrock@example.net,2454226064,"1302 Robert Ranch Suite 706, Luisfurt, GU 26646",Brownmouth,Vermont,San Marino,27896,2025-05-24,Standard,Email
C000488,Peter,Parks,hahntanya@example.com,001-223-589-0795x60176,"3779 Gwendolyn Hills Apt. 703, Timothytown, ND 26876",Buckleyberg,Arizona,Moldova,40039,2023-11-06,Premium,Email
C000489,Vincent,Leonard,kimberly12@example.net,(587)421-5303,"431 Smith Point Apt. 654, Lewischester, MP 35898",New Kaylaborough,Maryland,Saint Lucia,67283,2025-03-25,Basic,Social Media
C000490,Rebecca,Long,emily97@example.org,503.781.0451x8015,"866 Rice Trail Apt. 853, Robertshire, FL 18813",East Matthew,West Virginia,British Virgin Islands,20893,2025-06-13,Basic,Email
C000491,Lori,Frazier,joshuajefferson@example.net,(740)452-0809x128,"511 James Islands Apt. 324, Hillville, WY 58412",East Sheilashire,California,Vietnam,96381,2024-04-11,Standard,Referral
C000492,Jamie,Taylor,kellyhoover@example.com,+1-685-597-3755x63899,"45759 Grant Hollow, New Brandonberg, MP 72453",South Angelaborough,Vermont,Bolivia,38988,2025-03-06,Basic,Email
C000493,Ronald,Taylor,mcguirerebecca@example.com,619.622.3751x109,"368 Wilson Pike Suite 981, Petersmouth, DE 14109",Shermanborough,Hawaii,Cameroon,23780,2023-12-05,Standard,Organic
C000494,Alan,Roth,michael83@example.com,(297)579-4024,"304 Morse Station, East Kelsey, PW 01866",South Rebecca,Nevada,Denmark,28190,2023-08-23,Basic,Organic
C000495,Kevin,Becker,wallrussell@example.com,406-646-6972,"534 Jacob Mountains, Powellhaven, AR 74170",New Thomasland,Connecticut,Equatorial Guinea,66030,2024-01-17,Standard,Social Media
C000496,Gabriel,Matthews,hernandezisabella@example.net,534-873-6220x33988,"400 Small Course Apt. 271, Lawsonmouth, IA 53916",West Ashley,New York,Northern Mariana Islands,80628,2024-01-26,Basic,Social Media
C000497,Nathan,Soto,gibsonalicia@example.org,679-788-4813x54917,"7293 Davis Parkways Apt. 954, Joshuaburgh, GA 74593",Lake Carlhaven,Nevada,Dominica,31032,2023-08-10,Premium,Organic
C000498,Pamela,Evans,jerrycollins@example.org,8454972543,"USNV Stewart, FPO AP 91074",Greenburgh,Mississippi,Eritrea,37494,2023-11-16,Premium,Referral
C000499,Amber,Mclaughlin,brandonperkins@example.com,261.256.0084,"00787 Donald Summit, Jacksonchester, CT 04841",Westtown,Montana,New Caledonia,48603,2024-03-13,Basic,Organic
C000500,Robert,Fernandez,ddixon@example.net,+1-923-341-6660x6462,"80927 Scott Inlet, Mcleanton, MP 57829",Hicksport,Rhode Island,Gabon,55106,2024-05-07,Basic,Social Media
C000501,Michael,Baker,navarrodiane@example.net,(740)626-8988,"082 Stacy Estates, North Daniel, KY 43140",West Christopher,Maine,Pitcairn Islands,49069,2024-12-23,Basic,Organic
C000502,Jessica,Stewart,sguzman@example.net,(966)301-9748,"21939 Jeremy Pass, Jacobsview, OK 11432",Davidsonport,Illinois,Tanzania,01685,2023-09-23,Premium,Email
C000503,David,Nelson,xkennedy@example.com,(829)477-1257,"PSC 0737, Box 1028, APO AE 96280",Amandachester,Ohio,Russian Federation,67006,2025-04-17,Basic,Email
C000504,Matthew,Jordan,olivershannon@example.com,(904)559-4401x91091,"16106 Duncan Rapid, North Autumnville, IL 72391",Allisonville,Oregon,Slovakia (Slovak Republic),46094,2023-12-19,Standard,Paid Search
C000505,Leslie,Yates,bethanymyers@example.org,628-417-9599,"07850 Jill Lane, Ramosborough, TN 88399",Williamsview,Missouri,Anguilla,47059,2025-05-31,Basic,Email
C000506,Margaret,Matthews,reynoldsjorge@example.org,778-456-7686x709,"2159 Christina Valleys Apt. 289, South Jasminebury, PW 86682",Mercerhaven,Montana,Comoros,57998,2025-02-15,Basic,Email
C000507,Laura,Buckley,gilbertapril@example.net,534.666.8047x88503,"3928 Rodriguez Drive Apt. 878, East Annabury, TN 75235",New Sara,Wisconsin,France,01940,2025-01-06,Premium,Email
C000508,Sharon,Ruiz,hlindsey@example.com,8726213165,"5152 Willis Lake Apt. 337, South John, GU 33924",South Garymouth,South Carolina,Somalia,07418,2025-03-07,Standard,Email
C000509,William,Barnett,kingnatalie@example.org,(952)240-5370,"71164 Rachel Knolls Suite 730, Stewartville, ID 87816",East Elizabeth,Washington,Sao Tome and Principe,60739,2024-12-29,Standard,Social Media
C000510,Christian,Pollard,michelle05@example.net,439-611-7068x320,"692 Simon Summit Suite 387, New Juan, HI 95508",Edwardschester,Michigan,Faroe Islands,59052,2024-03-04,Basic,Organic
C000511,Kristen,Durham,zbaker@example.org,452-915-7501x181,"1064 Terry Meadows, Kathrynview, WV 71358",New Melinda,Tennessee,Micronesia,52874,2023-12-05,Premium,Social Media
C000512,Ralph,Moore,karenlane@example.com,786.943.4465,"5494 Carroll Crossroad, South Lisa, VI 21342",Lake Timothyfurt,New Hampshire,Senegal,83099,2023-09-15,Standard,Email
C000513,Rachel,Sanchez,sarah27@example.org,(331)996-5143,"8205 Tammy Row Apt. 973, Lake Shannon, WY 47085",Cooperborough,Kansas,Morocco,89994,2024-07-18,Standard,Email
C000514,Andrew,Shaw,travis76@example.org,633-501-0178,"199 Catherine Knoll, Edwardport, PA 24885",Port Nicole,West Virginia,Kuwait,12273,2024-12-06,Basic,Organic
C000515,Nancy,Cross,jenniferdavis@example.com,(464)266-0443,"852 Austin Spurs, South Alanside, GA 01611",Joshuaview,Missouri,Samoa,89176,2024-05-24,Standard,Organic
C000516,Gregory,White,agarcia@example.org,(917)463-4819x62430,"639 Wright Alley Apt. 135, Danielton, TX 82733",Garrettmouth,Wyoming,Brazil,85344,2023-10-05,Standard,Social Media
C000517,Nicholas,Terry,bradleykimberly@example.org,971-865-5603,"1544 Swanson Orchard Suite 225, Palmerview, NV 85515",Pamelaton,Alaska,Uganda,65472,2023-09-13,Standard,Organic
C000518,Cindy,Stout,phillipsmichelle@example.com,001-719-815-6811,"Unit 8060 Box 6964, DPO AA 11720",South Lauraview,Oregon,Antigua and Barbuda,67253,2025-03-06,Standard,Referral
C000519,Angela,Rush,kimberly18@example.org,(914)274-5822,"Unit 2278 Box 9929, DPO AA 31534",Grossport,Rhode Island,Panama,19723,2025-01-30,Premium,Referral
C000520,Lisa,Jordan,gabriellajimenez@example.net,(886)228-1863x166,"07652 Kristina Plains Apt. 666, Stephenhaven, AK 05457",Shannonville,Utah,Lesotho,48121,2024-11-10,Standard,Email
C000521,Mariah,Hines,mackmichael@example.net,807-969-6089,"35224 Steven Throughway Apt. 196, Port Jasonburgh, ID 16262",Ninaborough,Wisconsin,Guyana,43635,2024-09-26,Premium,Paid Search
C000522,Megan,Pineda,stephanieanderson@example.com,654.318.7291,"273 Andrew Estate, South Brenda, AL 28155",Victoriaberg,Wyoming,Saint Lucia,04853,2025-03-24,Basic,Social Media
C000523,Melissa,Sawyer,ericksonchloe@example.com,+1-467-352-8576x4230,"69319 Hatfield Estates, Port James, WA 49042",South Haley,Montana,Saint Vincent and the Grenadines,77750,2025-01-30,Basic,Email
C000524,Monica,Chen,jorge89@example.org,981.981.4296x160,"4064 Debbie Stravenue Suite 817, North Crystal, NE 62844",Johnnymouth,Indiana,Barbados,79902,2024-07-26,Basic,Email
C000525,Cassandra,Lee,levyscott@example.net,001-279-308-5881x9817,"05834 Cassandra Pass Suite 954, Port Williamton, RI 30524",Richardburgh,West Virginia,Svalbard & Jan Mayen Islands,35012,2024-01-17,Premium,Paid Search
C000526,Elizabeth,Gutierrez,tyler73@example.org,619.659.5372x3774,"63276 Douglas Overpass, South William, CT 57366",South Christopher,New Mexico,Luxembourg,46971,2025-01-07,Standard,Referral
C000527,Suzanne,Smith,frodriguez@example.org,(757)923-7615x4045,"4582 Juan Cliff Suite 272, Lake Wandaton, MH 24976",West Margaret,Kansas,Malta,53473,2024-09-21,Premium,Social Media
C000528,Kathleen,Krueger,teresa39@example.net,742-308-6849x20872,"56530 Christopher Mountains, Wadeville, GA 80383",East Joshuaborough,Rhode Island,Hong Kong,41877,2024-07-01,Standard,Email
C000529,Daniel,Moore,anthony99@example.com,001-232-914-8899x120,"USNS Johnson, FPO AA 38145",Cynthiatown,Michigan,Burkina Faso,95148,2024-08-23,Premium,Organic
C000530,Ryan,Walter,jonesashley@example.net,+1-939-808-6503x80034,"130 Richardson Junction, Lake Cassandrahaven, AR 15001",West Dylanport,Wyoming,Slovakia (Slovak Republic),13894,2025-02-16,Basic,Referral
C000531,Douglas,Rodriguez,turneradam@example.net,(869)673-1515x807,"45059 Ward Motorway, Barrymouth, MS 94644",East Timothy,Oregon,Greenland,96443,2024-04-11,Premium,Paid Search
C000532,Keith,Johnson,bondkenneth@example.net,423.801.0485x7526,"USS Mccoy, FPO AE 29789",Richardsfort,Montana,South Georgia and the South Sandwich Islands,64340,2024-03-05,Standard,Referral
C000533,Alison,Hendricks,drice@example.net,001-907-919-6142,"8832 Jack Mills, Kristinaburgh, WY 22910",East Tamarashire,Arkansas,Tajikistan,59740,2023-10-31,Premium,Referral
C000534,Debra,Hicks,susan99@example.org,271-856-5946x87624,"3553 Pacheco Ridge Apt. 175, Port Tamaraland, GA 98258",North Andrewmouth,West Virginia,Cameroon,21706,2025-07-23,Standard,Organic
C000535,Elizabeth,Gilbert,johnny83@example.org,001-438-809-9063,"762 Joshua Port, Brittanyport, GU 91077",Donovanview,West Virginia,Swaziland,22148,2024-01-16,Premium,Organic
C000536,Stephanie,Ross,brianna35@example.org,001-810-688-0596x477,"243 Diaz Court Apt. 117, Port Bradley, OR 53282",Lake Rebecca,Missouri,Japan,99615,2023-12-14,Standard,Organic
C000537,Martha,Mann,ijackson@example.net,+1-520-629-9433x8090,"3377 Joshua Garden, Brianfort, NM 51163",West Jacob,West Virginia,Lebanon,62202,2024-08-17,Basic,Paid Search
C000538,Cody,Burns,mcgeemark@example.com,9297430594,"54233 Gonzalez Springs Apt. 112, New Jillstad, IL 71037",Rodriguezfurt,Virginia,Micronesia,95905,2024-01-25,Standard,Social Media
C000539,Lori,Swanson,ogarza@example.com,001-861-358-2639x961,"PSC 9067, Box 2947, APO AE 35452",Lake Joelshire,Michigan,Montenegro,55068,2025-02-10,Basic,Social Media
C000540,Angela,Lang,bradleyrobinson@example.com,001-907-461-2970x58186,"3465 Sara Rest Apt. 828, West Steven, RI 26964",South Jonathanville,Nebraska,Brazil,62360,2023-10-21,Standard,Email
C000541,Andrea,Edwards,james43@example.org,262.951.2770x133,"Unit 0131 Box 4733, DPO AE 67999",Lake Craig,Utah,Mali,65056,2024-04-18,Standard,Paid Search
C000542,Brian,Henderson,owelch@example.org,001-951-956-9484x3760,"29416 Thompson Islands, Kimberlystad, PW 99421",Gonzalesmouth,West Virginia,Moldova,23405,2024-06-28,Standard,Referral
C000543,John,Mccullough,xbrady@example.net,+1-886-837-8926x80316,"580 Ramos Fords, New Katherineborough, WV 87043",Port Breanna,Illinois,Greenland,98545,2023-10-04,Premium,Email
C000544,Molly,Reynolds,aacevedo@example.org,001-510-274-3932,"USNV Martin, FPO AP 19472",Dawnstad,Oklahoma,Panama,02126,2024-01-26,Premium,Referral
C000545,Joshua,Martin,joel93@example.com,001-763-243-8810x504,"6557 Dawn Curve Apt. 927, South Marcusfort, OH 40690",Mistyfort,South Carolina,Switzerland,37972,2023-08-08,Basic,Paid Search
C000546,Anthony,Lewis,ureynolds@example.net,226-695-1984,"190 Anthony Union Apt. 659, Port Miguel, AZ 93795",Lake Tracitown,Washington,New Zealand,01030,2024-02-18,Premium,Social Media
C000547,Lisa,Howell,kyle88@example.com,(349)480-4652,"08241 Palmer Groves Apt. 398, Hannahborough, TN 46030",West Susanmouth,Montana,Nicaragua,90256,2023-12-28,Standard,Social Media
C000548,Michael,Kennedy,kathleen70@example.com,001-623-218-6608x94624,"19334 Marissa Roads, Nicoleshire, OK 37065",South Adrian,New Hampshire,Syrian Arab Republic,56422,2024-07-06,Basic,Social Media
C000549,Kevin,Thompson,johnathan59@example.net,+1-956-562-6447x01336,"39779 Myers Rapid Apt. 066, South Kaylastad, PW 49577",West Sheila,Idaho,Cook Islands,67376,2023-12-07,Premium,Social Media
C000550,Kimberly,Kim,sharper@example.com,483.231.1973,"930 Anthony Park Suite 652, Jacobhaven, AZ 75421",Moniquebury,Oregon,Anguilla,09953,2025-02-15,Basic,Social Media
C000551,Mary,Vega,rogersgrant@example.com,924.946.8966x652,"4595 Tiffany Forest Suite 728, Lake Lorihaven, NJ 32297",Rachelborough,Indiana,United States Virgin Islands,20313,2025-03-14,Basic,Referral
C000552,Luis,Ferguson,jonathanatkins@example.com,493-749-1612x198,"52651 Moore Island, New Rebeccaberg, MS 05166",Johnsonland,Michigan,Niger,37035,2023-11-22,Basic,Email
C000553,George,King,sheilamoore@example.org,(626)873-9547,"337 Virginia Ford, Scottside, CA 83779",Anthonymouth,Maine,Oman,01358,2024-11-23,Premium,Email
C000554,Suzanne,Rush,leonyoung@example.com,449-883-8562x949,"81529 King Fields, East Jesse, WI 18384",Bauermouth,Arizona,Kyrgyz Republic,56199,2024-05-22,Basic,Email
C000555,Mitchell,Matthews,cpeterson@example.com,001-221-689-6513,"366 Thomas Green Apt. 294, North Kristen, PA 90806",Laurabury,Ohio,Egypt,35877,2023-09-15,Standard,Social Media
C000556,Shawn,Russell,bryantjames@example.org,693.221.9852,"8527 Oconnell Alley, Port Rachael, NH 28235",Angelaville,Iowa,Niger,04121,2025-01-22,Basic,Referral
C000557,Ernest,Reed,john16@example.org,686-949-3752x031,"427 Rosales Stravenue, Lake Reginafurt, OH 27815",New Charles,Wyoming,Seychelles,31547,2024-05-31,Standard,Email
C000558,Lisa,Clark,mcdowellalbert@example.org,(953)254-5020x02474,"PSC 3063, Box 6092, APO AA 87945",Davidfort,Georgia,Martinique,59146,2025-08-01,Standard,Paid Search
C000559,Ryan,Russell,graveskatherine@example.com,+1-528-923-1025x1831,"47848 Jeremy Crossroad Suite 650, New Regina, AR 47788",Port Carolfurt,Alabama,United Arab Emirates,23302,2024-03-23,Basic,Paid Search
C000560,Jason,Zimmerman,griddle@example.org,344-437-3979x64514,"479 Kathryn Drive, Lake Kimberlyberg, IN 99296",Jensenshire,Louisiana,Samoa,40950,2025-04-10,Basic,Email
C000561,Daniel,Costa,don34@example.net,+1-621-741-3797x733,"5010 Michael Ville, Adamsview, MO 68129",Scottport,South Dakota,Bangladesh,09477,2025-07-10,Premium,Email
C000562,Colleen,Lyons,kellyjones@example.org,582.554.7876x098,"52347 Rodney Estate Apt. 503, Lake Victor, IN 71823",Nathanland,Idaho,Martinique,30934,2025-06-12,Premium,Social Media
C000563,Joseph,Dyer,rodriguezgregory@example.net,(480)311-6134x672,"PSC 5868, Box 5781, APO AA 73922",Port Joseton,New Hampshire,Gambia,85824,2025-08-03,Basic,Email
C000564,Paul,James,gateswilliam@example.org,001-495-936-3553x764,"PSC 5455, Box 4126, APO AA 34752",Milesfort,Nevada,Cote d'Ivoire,41615,2025-06-19,Basic,Email
C000565,Ashley,Lynch,njackson@example.com,795-857-5102,"8339 Acosta Trail, Port Melissa, MS 70703",Port Danielstad,Texas,Guinea,60219,2024-03-28,Standard,Paid Search
C000566,Theresa,Jackson,hernandezcrystal@example.org,(946)694-9475x254,"3550 Newman Ridge, West Melissachester, MT 74966",East Brittanyberg,Michigan,Maldives,21238,2024-09-13,Standard,Organic
C000567,Amy,Reese,christopher33@example.org,+1-301-553-8049x693,"3879 Hill Station Apt. 097, Port Jamesfurt, MS 34870",South Melanie,Alaska,Trinidad and Tobago,26397,2023-08-29,Premium,Referral
C000568,Dustin,Mcguire,halekatrina@example.com,001-625-365-6343x66142,"2727 Livingston Pike Apt. 812, Carmenview, MS 37325",East Brian,Louisiana,Israel,66723,2025-05-10,Basic,Social Media
C000569,Linda,Salas,ramirezerik@example.org,(260)534-1217x2801,"401 Richard Trafficway Apt. 459, Calvinburgh, MS 69747",Paulfurt,California,South Georgia and the South Sandwich Islands,11727,2024-08-02,Premium,Email
C000570,Diana,Smith,michellecraig@example.net,001-372-993-4810,"601 Cameron Cove, Port John, MI 04476",Williamsfurt,Wisconsin,Nicaragua,75998,2025-07-06,Premium,Referral
C000571,Albert,Diaz,petersonrickey@example.org,+1-613-620-4931,"53173 Katie Port, North Anthony, AL 48744",West Charlesborough,South Carolina,Ukraine,82511,2023-09-15,Standard,Organic
C000572,Crystal,Jones,uperez@example.net,+1-440-732-7912,"PSC 2515, Box 3495, APO AP 08993",Frankland,Tennessee,Turkey,63335,2023-10-14,Basic,Paid Search
C000573,Vernon,Mckee,kimberlytrevino@example.net,001-555-378-0611,"98803 Clayton Walk Suite 725, East Jessicaville, AZ 46130",Lake Joannchester,Missouri,Lao People's Democratic Republic,74108,2024-03-20,Standard,Paid Search
C000574,Jason,Bass,reginaldsanchez@example.org,(469)556-3410,"837 Travis Glens Apt. 057, Wareberg, FM 17725",Williamsberg,Massachusetts,Haiti,58726,2023-11-07,Premium,Email
C000575,Melissa,Aguilar,ewilliamson@example.net,+1-246-714-1421x6888,"042 Medina Mountains, Kennethfurt, NV 54470",South Sara,North Dakota,Solomon Islands,32028,2025-02-12,Standard,Social Media
C000576,Christopher,Shaffer,luisfuller@example.org,+1-297-261-4996x314,"1538 Scott Wells, Beckborough, FL 86394",Rhondatown,Colorado,Malaysia,79568,2023-10-12,Basic,Email
C000577,Ryan,Rodriguez,james14@example.net,001-878-838-0007,"2693 Joseph Path, East Lesliebury, LA 11850",New Mikaylachester,Minnesota,Monaco,18634,2024-12-21,Basic,Organic
C000578,Holly,Owens,jescobar@example.org,732-531-2862x945,"Unit 8939 Box 9265, DPO AP 41662",Andersonview,Delaware,Montserrat,71931,2023-10-03,Standard,Referral
